userid,label
463958,0.31757584215902057
87232,0.3500930201149445
185016,0.34100812406867537
369029,0.3500930201149445
239478,0.35472491859422567
469750,0.33063787112013465
412281,0.34299907958124154
337679,0.32163464709620776
30568,0.3616248489813351
164841,0.32944829994417146
504195,0.33625485203163036
422335,0.35633580329701103
239774,0.35253725792617824
450746,0.34299907958124154
168496,0.35633580329701103
72711,0.34100812406867537
447474,0.33625485203163036
105334,0.34100812406867537
455789,0.3578012636483319
170198,0.3616248489813351
371325,0.3578012636483319
222542,0.33625485203163036
67889,0.33625485203163036
74880,0.34100812406867537
85401,0.31319795503897985
86761,0.34100812406867537
265489,0.3290566017564961
276988,0.34805194027909564
262064,0.33625485203163036
468382,0.34299907958124154
411287,0.34299907958124154
73731,0.34805194027909564
292372,0.3290566017564961
376889,0.3290566017564961
303178,0.3616248489813351
335752,0.34805194027909564
223021,0.3285024770828064
321267,0.3500930201149445
469878,0.33625485203163036
153465,0.34100812406867537
24747,0.34299907958124154
230052,0.32302635311775546
369038,0.3631506141090951
434302,0.33625485203163036
358107,0.33625485203163036
269688,0.33063787112013465
159871,0.3631506141090951
438975,0.3520563150500213
104870,0.31319795503897985
80132,0.3500930201149445
456852,0.33625485203163036
277871,0.33625485203163036
194386,0.34299907958124154
233630,0.3285024770828064
514188,0.3531050009662952
467869,0.32542789570850034
123540,0.34805194027909564
169270,0.34100812406867537
510830,0.33625485203163036
8108,0.34805194027909564
335403,0.31619186075754346
463425,0.33625485203163036
190462,0.33625485203163036
75374,0.35253725792617824
220417,0.35253725792617824
318548,0.3578012636483319
285210,0.35253725792617824
154653,0.3156492081105568
347220,0.34299907958124154
109859,0.34299907958124154
204013,0.3344316850506477
246058,0.3290566017564961
27188,0.35253725792617824
455065,0.35528279200479207
457722,0.35253725792617824
513816,0.3518719938075517
232306,0.33625485203163036
420963,0.34805194027909564
210872,0.3500930201149445
28234,0.3578517622452268
512179,0.35253725792617824
452263,0.35253725792617824
244595,0.34100812406867537
31633,0.33625485203163036
355929,0.33625485203163036
449868,0.33625485203163036
39903,0.3290566017564961
275929,0.33625485203163036
105997,0.3344316850506477
130720,0.33625485203163036
485321,0.35194050853911096
108319,0.35633580329701103
19936,0.35194050853911096
266933,0.33625485203163036
436457,0.31619186075754346
38461,0.34100812406867537
208860,0.32472204471173266
105966,0.34299907958124154
400864,0.33625485203163036
458313,0.33625485203163036
103918,0.34100812406867537
221271,0.34299907958124154
79112,0.33625485203163036
132096,0.34805194027909564
456836,0.33625485203163036
402192,0.35253725792617824
185979,0.33625485203163036
338942,0.34299907958124154
232476,0.34299907958124154
61458,0.35253725792617824
331442,0.33625485203163036
238129,0.33625485203163036
74252,0.34805194027909564
57427,0.34299907958124154
131806,0.34100812406867537
394314,0.33625485203163036
496387,0.33625485203163036
211759,0.35633580329701103
302828,0.35253725792617824
119464,0.34299907958124154
517319,0.3616248489813351
485269,0.31319795503897985
233805,0.34100812406867537
706,0.3695911387152125
332892,0.3578012636483319
281727,0.34100812406867537
48280,0.33625485203163036
205493,0.34299907958124154
379063,0.34805194027909564
10824,0.3520563150500213
251641,0.34100812406867537
21629,0.34100812406867537
266739,0.35472491859422567
109420,0.31619186075754346
188966,0.33625485203163036
100929,0.33625485203163036
5028,0.34100812406867537
458390,0.3290566017564961
139135,0.35633580329701103
136277,0.35253725792617824
13778,0.3290566017564961
48519,0.34299907958124154
119381,0.34100812406867537
415781,0.32472204471173266
363598,0.33625485203163036
5271,0.34299907958124154
253553,0.3500930201149445
345428,0.34100812406867537
37753,0.3285024770828064
271616,0.3285024770828064
374044,0.33625485203163036
382536,0.3616248489813351
315751,0.31319795503897985
448277,0.35194050853911096
221906,0.361534977231128
425656,0.33625485203163036
493415,0.33625485203163036
65250,0.34100812406867537
232290,0.33625485203163036
412070,0.34299907958124154
435143,0.34100812406867537
232948,0.3680522578127688
307484,0.33625485203163036
472656,0.33625485203163036
289314,0.3534426593004388
53181,0.3780421836252984
102080,0.34100812406867537
101468,0.31319795503897985
17060,0.3285024770828064
145915,0.33625485203163036
436781,0.31757584215902057
285080,0.35472491859422567
267923,0.33625485203163036
7761,0.33625485203163036
212240,0.34805194027909564
23575,0.34100812406867537
95518,0.33625485203163036
67064,0.34299907958124154
409200,0.34805194027909564
138378,0.34100812406867537
492360,0.34100812406867537
169104,0.3285024770828064
170136,0.3616248489813351
200681,0.3578517622452268
102059,0.3578012636483319
340687,0.33625485203163036
63116,0.31422833898038044
33520,0.35253725792617824
496121,0.3285024770828064
467044,0.34805194027909564
104914,0.35253725792617824
209824,0.3534426593004388
467413,0.33625485203163036
68677,0.3578012636483319
125165,0.3500930201149445
89229,0.3247965383373287
159057,0.3156492081105568
207005,0.34100812406867537
65733,0.33625485203163036
86396,0.34299907958124154
203330,0.34299907958124154
234781,0.35194050853911096
342120,0.3695911387152125
125649,0.3500930201149445
248022,0.33625485203163036
75348,0.35528279200479207
168265,0.3531050009662952
317295,0.3578012636483319
404508,0.31757584215902057
21186,0.32302635311775546
255355,0.35194050853911096
85245,0.3290566017564961
485155,0.3500930201149445
318345,0.33625485203163036
354424,0.3500930201149445
429759,0.35472491859422567
517278,0.32542789570850034
214594,0.35194050853911096
320031,0.33625485203163036
49203,0.34805194027909564
230275,0.34100812406867537
59517,0.31757584215902057
475804,0.34299907958124154
311006,0.3616248489813351
60229,0.33625485203163036
478523,0.33625485203163036
485608,0.3500930201149445
54655,0.35253725792617824
189421,0.31757584215902057
178536,0.31619186075754346
205175,0.34805194027909564
115838,0.3531050009662952
235300,0.35624651246295597
1591,0.31859803676186754
143903,0.3578012636483319
17903,0.34100812406867537
465811,0.3285024770828064
445076,0.3500930201149445
304653,0.3500930201149445
187547,0.33625485203163036
232415,0.33625485203163036
285741,0.34100812406867537
172428,0.34100812406867537
18392,0.37126205128317347
43192,0.35633580329701103
308523,0.3290566017564961
26851,0.33625485203163036
369335,0.33625485203163036
512996,0.33625485203163036
187461,0.3531050009662952
465960,0.33625485203163036
119811,0.3616248489813351
490442,0.34805194027909564
19807,0.33625485203163036
465099,0.3578012636483319
157925,0.3500930201149445
22389,0.33625485203163036
219740,0.34100812406867537
492314,0.34100812406867537
134087,0.35633580329701103
225461,0.33063787112013465
491646,0.3290566017564961
199938,0.34805194027909564
278621,0.3780421836252984
514449,0.3500930201149445
71733,0.34100812406867537
129910,0.31619186075754346
318668,0.33625485203163036
181918,0.35253725792617824
192041,0.33625485203163036
152240,0.3534426593004388
422124,0.33625485203163036
218181,0.33625485203163036
24616,0.33625485203163036
226411,0.34299907958124154
465426,0.34299907958124154
483531,0.34805194027909564
1325,0.33625485203163036
72934,0.35194050853911096
105746,0.33625485203163036
479852,0.3518719938075517
180223,0.3531050009662952
108186,0.34100812406867537
86535,0.35633580329701103
352184,0.33625485203163036
54793,0.33625485203163036
83002,0.31319795503897985
24020,0.33625485203163036
422038,0.33625485203163036
400292,0.31319795503897985
328224,0.33625485203163036
445912,0.35194050853911096
438507,0.34100812406867537
216552,0.3500930201149445
224819,0.3244294038529295
251808,0.33625485203163036
186579,0.35528279200479207
278401,0.33625485203163036
250861,0.34299907958124154
51621,0.3531050009662952
194773,0.35633580329701103
18020,0.34805194027909564
310590,0.34299907958124154
64274,0.34100812406867537
337349,0.35194050853911096
169458,0.3344316850506477
252840,0.33625485203163036
306598,0.34100812406867537
329493,0.34299907958124154
438800,0.3285024770828064
433160,0.33625485203163036
218686,0.31619186075754346
168632,0.3531050009662952
194619,0.3166611660679835
240244,0.33625485203163036
87802,0.34100812406867537
228034,0.34299907958124154
163309,0.34805194027909564
34005,0.3520563150500213
317624,0.34100812406867537
304411,0.34299907958124154
248710,0.34805194027909564
287143,0.34100812406867537
82940,0.33625485203163036
140077,0.34100812406867537
477624,0.3500930201149445
486551,0.31319795503897985
333162,0.34100812406867537
340191,0.33625485203163036
506357,0.31757584215902057
445374,0.34299907958124154
265861,0.3616248489813351
361556,0.34299907958124154
262811,0.34100812406867537
169605,0.34100812406867537
37928,0.31720836352927584
372843,0.3500930201149445
65450,0.33625485203163036
179150,0.3534426593004388
291854,0.34299907958124154
234424,0.34100812406867537
478869,0.31319795503897985
171889,0.33625485203163036
74066,0.34299907958124154
45622,0.34100812406867537
421398,0.3156492081105568
261976,0.33625485203163036
311726,0.35253725792617824
204224,0.34299907958124154
484021,0.3500930201149445
222419,0.3500930201149445
40006,0.35194050853911096
282124,0.33625485203163036
71906,0.31720836352927584
444100,0.34100812406867537
465911,0.33625485203163036
390230,0.33625485203163036
445831,0.32626300580452894
142017,0.3578012636483319
2513,0.33625485203163036
426028,0.3780421836252984
491015,0.33625485203163036
279984,0.33625485203163036
312069,0.3285024770828064
2292,0.35253725792617824
296417,0.33625485203163036
452272,0.34100812406867537
152427,0.3578012636483319
295284,0.34100812406867537
284697,0.34299907958124154
466685,0.34100812406867537
449330,0.33625485203163036
92207,0.35472491859422567
342016,0.3631506141090951
128491,0.33625485203163036
409105,0.3578012636483319
160380,0.3500930201149445
345118,0.3500930201149445
135896,0.33625485203163036
225255,0.33625485203163036
257178,0.34100812406867537
367405,0.3578012636483319
160729,0.35253725792617824
226671,0.3616248489813351
364832,0.34100812406867537
466553,0.33625485203163036
4613,0.34100812406867537
107850,0.34100812406867537
364526,0.3290566017564961
499983,0.33625485203163036
463181,0.34100812406867537
1776,0.34100812406867537
95501,0.35633580329701103
265035,0.34100812406867537
394292,0.34100812406867537
510977,0.3290566017564961
467166,0.33625485203163036
46785,0.35194050853911096
268922,0.35253725792617824
98907,0.34100812406867537
253657,0.33625485203163036
413799,0.33625485203163036
41824,0.3247965383373287
392739,0.34100812406867537
244053,0.3290566017564961
341642,0.34299907958124154
376194,0.34100812406867537
49948,0.34299907958124154
227286,0.34299907958124154
303535,0.34299907958124154
28245,0.34805194027909564
65039,0.34805194027909564
407161,0.3156492081105568
37205,0.3247965383373287
393674,0.35472491859422567
454216,0.33625485203163036
211802,0.34299907958124154
382317,0.33625485203163036
146631,0.31720836352927584
401755,0.3290566017564961
188718,0.3520563150500213
518399,0.34100812406867537
477856,0.34100812406867537
253704,0.3616248489813351
395549,0.33625485203163036
322452,0.34805194027909564
389653,0.31319795503897985
237935,0.33625485203163036
307478,0.34100812406867537
285320,0.33625485203163036
411180,0.33063787112013465
219411,0.361534977231128
216592,0.35472491859422567
318243,0.35194050853911096
72646,0.3344316850506477
521442,0.35633580329701103
154044,0.35253725792617824
36579,0.31757584215902057
400035,0.34100812406867537
90907,0.33625485203163036
40130,0.33625485203163036
243125,0.3578012636483319
357900,0.3780421836252984
248331,0.33625485203163036
106588,0.34100812406867537
412416,0.34299907958124154
291487,0.35194050853911096
112490,0.3500930201149445
4355,0.3290566017564961
319343,0.33625485203163036
338839,0.32607064307057815
279516,0.3290566017564961
426575,0.31619186075754346
427034,0.35528279200479207
394462,0.3500930201149445
493429,0.32607064307057815
253616,0.33625485203163036
147779,0.33625485203163036
406667,0.3466481336990479
309657,0.35194050853911096
341578,0.31319795503897985
359238,0.3285024770828064
157087,0.3635953643296294
487210,0.31619186075754346
488845,0.34003297186346754
13526,0.35624651246295597
207081,0.35253725792617824
221007,0.35472491859422567
447905,0.35194050853911096
168799,0.3156492081105568
487000,0.3244294038529295
286858,0.32302635311775546
210657,0.34100812406867537
352345,0.35633580329701103
267496,0.3244294038529295
84242,0.33625485203163036
205222,0.34299907958124154
221137,0.34100812406867537
31149,0.3531050009662952
311393,0.34299907958124154
341835,0.3166611660679835
458512,0.35253725792617824
251636,0.35633580329701103
36602,0.35624651246295597
166838,0.34100812406867537
244232,0.35633580329701103
349703,0.34805194027909564
102630,0.34100812406867537
30917,0.34299907958124154
38841,0.3635953643296294
385960,0.3680522578127688
358766,0.3534426593004388
158301,0.3635953643296294
157609,0.31619186075754346
443991,0.35194050853911096
333626,0.3531050009662952
289237,0.3285024770828064
109270,0.34100812406867537
57111,0.34805194027909564
386030,0.35194050853911096
368078,0.35472491859422567
421369,0.3556673086757112
232957,0.34100812406867537
422387,0.3166611660679835
137953,0.3500930201149445
444783,0.32302635311775546
475881,0.34805194027909564
489152,0.35194050853911096
498483,0.5430854413132029
456787,0.3578012636483319
434382,0.33625485203163036
249722,0.33625485203163036
308055,0.32542789570850034
324558,0.33625485203163036
456948,0.33625485203163036
256100,0.34299907958124154
335685,0.32542789570850034
236794,0.34100812406867537
61402,0.33625485203163036
340457,0.31319795503897985
195122,0.35472491859422567
166735,0.3500930201149445
189015,0.33625485203163036
154900,0.35253725792617824
320430,0.34100812406867537
7371,0.3290566017564961
74120,0.33625485203163036
497097,0.31319795503897985
412399,0.5403418370575598
375178,0.33625485203163036
473151,0.3578012636483319
467052,0.3578517622452268
318879,0.3631506141090951
521374,0.34299907958124154
366592,0.35194050853911096
78380,0.3771553131787763
108675,0.34805194027909564
224436,0.361534977231128
163665,0.33625485203163036
511535,0.34100812406867537
238972,0.34805194027909564
398256,0.31619186075754346
302767,0.3290566017564961
306403,0.34299907958124154
271302,0.33625485203163036
78035,0.3247965383373287
156046,0.3156492081105568
445201,0.34299907958124154
117937,0.34100812406867537
171237,0.31619186075754346
366286,0.34100812406867537
335856,0.33625485203163036
179228,0.33625485203163036
502697,0.3556673086757112
404086,0.35194050853911096
461021,0.35472491859422567
493501,0.33625485203163036
467364,0.3500930201149445
344055,0.34805194027909564
201425,0.31757584215902057
109107,0.34299907958124154
262236,0.34100812406867537
836,0.33625485203163036
200627,0.3285024770828064
330759,0.3534426593004388
72666,0.34100812406867537
412291,0.34805194027909564
376245,0.34299907958124154
85847,0.34805194027909564
216069,0.34100812406867537
34971,0.33625485203163036
316533,0.33625485203163036
333888,0.33625485203163036
181567,0.33625485203163036
151271,0.3531050009662952
501467,0.33625485203163036
295125,0.3534426593004388
32331,0.35194050853911096
176096,0.35253725792617824
171509,0.34100812406867537
375866,0.34100812406867537
221012,0.33625485203163036
192143,0.32542789570850034
410393,0.33625485203163036
438491,0.33625485203163036
268321,0.31319795503897985
262283,0.35253725792617824
130040,0.3616248489813351
355533,0.3500930201149445
402806,0.35624651246295597
70013,0.3531050009662952
98354,0.34100812406867537
458780,0.33625485203163036
87503,0.3500930201149445
55738,0.3616248489813351
307567,0.34100812406867537
495701,0.31319795503897985
65370,0.35194050853911096
52231,0.33625485203163036
446901,0.3578012636483319
250547,0.3156492081105568
56853,0.33625485203163036
435504,0.33625485203163036
113363,0.34100812406867537
226740,0.33625485203163036
59168,0.3534426593004388
70067,0.34299907958124154
333448,0.35253725792617824
319432,0.3616248489813351
434296,0.33625485203163036
102616,0.33625485203163036
108298,0.3635953643296294
270537,0.33625485203163036
2124,0.34805194027909564
428092,0.33625485203163036
380225,0.35253725792617824
421461,0.33625485203163036
413802,0.33625485203163036
181060,0.34100812406867537
221300,0.3500930201149445
511876,0.33625485203163036
377512,0.33625485203163036
135308,0.31619186075754346
51171,0.31319795503897985
139461,0.35253725792617824
468061,0.34805194027909564
416832,0.34299907958124154
392406,0.33625485203163036
514773,0.31757584215902057
428565,0.35253725792617824
236351,0.3616248489813351
214451,0.34805194027909564
225264,0.34100812406867537
345638,0.33625485203163036
319205,0.33625485203163036
435912,0.34299907958124154
157793,0.31319795503897985
355641,0.3520563150500213
321102,0.33625485203163036
283187,0.33625485203163036
7445,0.34100812406867537
30249,0.3500930201149445
494887,0.33625485203163036
149832,0.35946624973495356
80368,0.3631506141090951
171800,0.3520563150500213
474145,0.33625485203163036
287812,0.34805194027909564
443758,0.33625485203163036
507794,0.3635953643296294
30931,0.34299907958124154
229362,0.33625485203163036
188174,0.35472491859422567
447407,0.3156492081105568
418988,0.34299907958124154
212093,0.33625485203163036
445601,0.35472491859422567
272875,0.32607064307057815
251450,0.34100812406867537
519278,0.35253725792617824
14337,0.33625485203163036
509614,0.31720836352927584
281576,0.34805194027909564
177502,0.3500930201149445
472176,0.3578012636483319
150502,0.5286061367750945
135826,0.33625485203163036
163101,0.3534426593004388
407990,0.34100812406867537
288252,0.33625485203163036
518279,0.3534426593004388
180865,0.3500930201149445
34325,0.33063787112013465
375448,0.31319795503897985
381347,0.3631506141090951
277299,0.3290566017564961
441261,0.33625485203163036
411101,0.31757584215902057
500669,0.32302635311775546
217048,0.3156492081105568
37875,0.34100812406867537
468476,0.35253725792617824
406024,0.3578012636483319
127093,0.361534977231128
155173,0.3534426593004388
349310,0.3500930201149445
138729,0.3578012636483319
285586,0.32944829994417146
290721,0.3285024770828064
33254,0.3534426593004388
289075,0.35472491859422567
163823,0.35253725792617824
36845,0.3472114786141107
299268,0.33625485203163036
120590,0.32928253217932524
144049,0.3500930201149445
367721,0.34100812406867537
276242,0.34805194027909564
28262,0.3290566017564961
330282,0.35253725792617824
480282,0.3156492081105568
109858,0.34100812406867537
251335,0.3156492081105568
221958,0.3166611660679835
74627,0.32607064307057815
317339,0.35624651246295597
248212,0.33625485203163036
391386,0.32542789570850034
123013,0.33625485203163036
170387,0.3635953643296294
230431,0.33625485203163036
158694,0.34805194027909564
521560,0.3500930201149445
386934,0.33625485203163036
31752,0.3500930201149445
305941,0.35194050853911096
194668,0.33625485203163036
204731,0.33625485203163036
337476,0.33625485203163036
295746,0.34100812406867537
391554,0.33625485203163036
207024,0.34299907958124154
512123,0.3534426593004388
373040,0.34299907958124154
45317,0.3500930201149445
81722,0.33625485203163036
218787,0.3680522578127688
191736,0.34299907958124154
362140,0.32542789570850034
298461,0.35472491859422567
39070,0.34299907958124154
222302,0.34100812406867537
210432,0.34100812406867537
521337,0.32542789570850034
24080,0.33625485203163036
322628,0.3616248489813351
493608,0.34100812406867537
56278,0.3285024770828064
402544,0.3285024770828064
25159,0.31319795503897985
378777,0.3578012636483319
446233,0.33625485203163036
137632,0.33625485203163036
249478,0.33625485203163036
25900,0.33625485203163036
519217,0.34299907958124154
84388,0.35194050853911096
115220,0.3534426593004388
379068,0.3250639189056361
216970,0.34100812406867537
329173,0.3466481336990479
142898,0.33625485203163036
511145,0.33625485203163036
40664,0.32542789570850034
166117,0.35253725792617824
316906,0.35253725792617824
441974,0.34100812406867537
393081,0.33625485203163036
338165,0.34805194027909564
392907,0.33625485203163036
290350,0.35194050853911096
213523,0.34299907958124154
426521,0.361534977231128
175102,0.33625485203163036
290302,0.33625485203163036
79533,0.35194050853911096
425349,0.3344316850506477
501146,0.33625485203163036
88641,0.33063787112013465
518138,0.34299907958124154
4140,0.34100812406867537
126146,0.33625485203163036
405419,0.32607064307057815
267960,0.3616248489813351
218634,0.34805194027909564
337594,0.33625485203163036
378660,0.31319795503897985
12071,0.34100812406867537
258511,0.31619186075754346
330764,0.33625485203163036
254398,0.33625485203163036
17554,0.34100812406867537
470150,0.34805194027909564
357593,0.35472491859422567
409144,0.33625485203163036
44798,0.32542789570850034
174713,0.35633580329701103
46837,0.33625485203163036
444024,0.34100812406867537
466443,0.33625485203163036
405567,0.33625485203163036
140972,0.34299907958124154
365752,0.31757584215902057
216337,0.33625485203163036
199906,0.33625485203163036
159978,0.33625485203163036
479676,0.33625485203163036
399633,0.3531050009662952
141541,0.3534426593004388
324819,0.34100812406867537
142661,0.33625485203163036
76472,0.32542789570850034
508785,0.3635953643296294
40608,0.32542789570850034
104759,0.31619186075754346
306732,0.3578012636483319
71627,0.34805194027909564
252016,0.33625485203163036
469389,0.3500930201149445
156979,0.34805194027909564
285147,0.33625485203163036
172563,0.35472491859422567
514522,0.33625485203163036
503856,0.34805194027909564
106363,0.33625485203163036
375513,0.35528279200479207
408537,0.35633580329701103
442773,0.31319795503897985
27127,0.33625485203163036
110356,0.34299907958124154
345772,0.34299907958124154
177022,0.3578012636483319
37118,0.33625485203163036
57492,0.35472491859422567
329496,0.34100812406867537
148447,0.31859803676186754
481348,0.34299907958124154
88286,0.3166611660679835
191480,0.3500930201149445
461034,0.33625485203163036
459981,0.33625485203163036
395690,0.31422833898038044
27672,0.35946624973495356
375458,0.3520563150500213
469248,0.35472491859422567
332706,0.3635953643296294
338387,0.3290566017564961
73140,0.33625485203163036
53003,0.34299907958124154
136049,0.34100812406867537
394676,0.3616248489813351
214330,0.33625485203163036
182470,0.34100812406867537
457448,0.3534426593004388
9090,0.33625485203163036
252782,0.33625485203163036
37885,0.32542789570850034
301406,0.31619186075754346
107134,0.33625485203163036
109261,0.3500930201149445
512291,0.34299907958124154
516480,0.33625485203163036
290139,0.33625485203163036
428067,0.31619186075754346
460145,0.34299907958124154
197734,0.33625485203163036
105365,0.34299907958124154
184975,0.3578012636483319
455029,0.3578012636483319
362912,0.379962675247027
342139,0.34100812406867537
511121,0.34805194027909564
361294,0.3635953643296294
394167,0.3578012636483319
430796,0.34299907958124154
25737,0.34299907958124154
395916,0.34805194027909564
442853,0.35253725792617824
337208,0.34100812406867537
160532,0.33625485203163036
195095,0.34299907958124154
170586,0.31757584215902057
201268,0.3531050009662952
175872,0.3290566017564961
439901,0.33625485203163036
132032,0.3466481336990479
79545,0.35472491859422567
496138,0.33625485203163036
89613,0.31619186075754346
422956,0.3578012636483319
321902,0.34299907958124154
164982,0.31757584215902057
352477,0.35194050853911096
284199,0.35253725792617824
196385,0.33625485203163036
1469,0.32607064307057815
107696,0.3680522578127688
318178,0.3578012636483319
23515,0.33625485203163036
314019,0.3156492081105568
74765,0.33625485203163036
68139,0.34100812406867537
283805,0.3290566017564961
77938,0.31757584215902057
45493,0.34299907958124154
213439,0.3534426593004388
435245,0.3780421836252984
455314,0.3241799588737108
308063,0.33625485203163036
154528,0.3500930201149445
129717,0.3290566017564961
427409,0.35253725792617824
363743,0.35194050853911096
467638,0.3578012636483319
409172,0.35194050853911096
43368,0.33625485203163036
323944,0.35194050853911096
4138,0.31619186075754346
13543,0.32302635311775546
122694,0.34100812406867537
354174,0.35194050853911096
289839,0.34100812406867537
104363,0.33625485203163036
15324,0.33625485203163036
63756,0.33625485203163036
159718,0.34299907958124154
82774,0.35253725792617824
362437,0.3578012636483319
60168,0.32163464709620776
408361,0.34299907958124154
132530,0.35633580329701103
520793,0.3344316850506477
276918,0.3616248489813351
136223,0.3500930201149445
365255,0.3534426593004388
282253,0.33625485203163036
454628,0.33625485203163036
376043,0.31319795503897985
242000,0.33625485203163036
358842,0.33625485203163036
102848,0.34100812406867537
468695,0.33625485203163036
406736,0.3500930201149445
369640,0.33625485203163036
264093,0.3285024770828064
74210,0.33625485203163036
161977,0.33625485203163036
243906,0.35194050853911096
76695,0.33625485203163036
111921,0.34100812406867537
169480,0.31757584215902057
124710,0.34299907958124154
142256,0.33625485203163036
232073,0.34100812406867537
267508,0.33625485203163036
435795,0.33625485203163036
121243,0.33625485203163036
178812,0.3244294038529295
397115,0.34805194027909564
313825,0.3290566017564961
516224,0.35472491859422567
169586,0.33625485203163036
470967,0.33625485203163036
207290,0.33625485203163036
5801,0.34299907958124154
91236,0.33625485203163036
354861,0.34100812406867537
289457,0.34100812406867537
33519,0.35194050853911096
140475,0.31757584215902057
362481,0.3285024770828064
66919,0.33625485203163036
272716,0.3578012636483319
123056,0.35194050853911096
207217,0.3578012636483319
161315,0.3166611660679835
79193,0.3534426593004388
374397,0.3616248489813351
450454,0.34299907958124154
233619,0.33625485203163036
290477,0.34299907958124154
265720,0.3578517622452268
408452,0.34299907958124154
29829,0.33625485203163036
22522,0.33625485203163036
266348,0.34299907958124154
246302,0.34805194027909564
221786,0.34100812406867537
387877,0.32542789570850034
31065,0.3500930201149445
18011,0.33625485203163036
399039,0.361534977231128
343069,0.35253725792617824
421218,0.33625485203163036
270927,0.3578012636483319
44960,0.33625485203163036
226078,0.3635953643296294
443380,0.35624651246295597
65215,0.34299907958124154
394113,0.33625485203163036
173215,0.34299907958124154
376083,0.31422833898038044
313460,0.3500930201149445
196515,0.34100812406867537
326000,0.3578012636483319
169708,0.3247965383373287
486755,0.31319795503897985
185156,0.34299907958124154
255425,0.31619186075754346
34150,0.34805194027909564
61268,0.34805194027909564
341747,0.3578012636483319
471509,0.3290566017564961
284840,0.3500930201149445
418053,0.3578012636483319
200548,0.3578012636483319
242729,0.35194050853911096
494938,0.31757584215902057
478055,0.34100812406867537
337573,0.33625485203163036
181836,0.3309561516886749
420211,0.34299907958124154
358984,0.31619186075754346
464653,0.32789961640470006
274094,0.33625485203163036
449775,0.34299907958124154
424168,0.34805194027909564
141205,0.3290566017564961
468777,0.3500930201149445
111900,0.35194050853911096
111632,0.31757584215902057
834,0.33625485203163036
256196,0.34299907958124154
375827,0.34299907958124154
134135,0.34299907958124154
404295,0.3285024770828064
173892,0.34299907958124154
199053,0.33625485203163036
233524,0.3309561516886749
164016,0.34299907958124154
261969,0.33625485203163036
12241,0.34299907958124154
414613,0.34805194027909564
140773,0.33625485203163036
400030,0.34805194027909564
29313,0.33625485203163036
59962,0.33625485203163036
180109,0.33625485203163036
273005,0.34100812406867537
360576,0.3166611660679835
268025,0.34805194027909564
138714,0.32607064307057815
284632,0.34805194027909564
297706,0.3546147875566026
292232,0.34100812406867537
435839,0.33063787112013465
314200,0.34299907958124154
337442,0.33625485203163036
22420,0.32607064307057815
395369,0.34805194027909564
236020,0.3616248489813351
449688,0.34299907958124154
